order_id,customer_id,product_id,product_name,category,order_date,quantity,unit_price,amount,status,payment_status
ORD-5841,CUST-1088,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-07-24,2,249.0,498.0,Completed,Paid
ORD-5842,CUST-1090,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-24,1,45.0,45.0,Completed,Paid
ORD-5843,CUST-1010,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-24,1,45.0,45.0,Cancelled,Refunded
ORD-5844,CUST-1092,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-07-24,1,389.0,389.0,Returned,Refunded
ORD-5845,CUST-1072,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-07-24,1,1399.0,1399.0,Completed,Paid
ORD-5846,CUST-1034,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-07-24,1,249.0,249.0,Completed,Paid
ORD-5847,CUST-1056,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-07-24,1,389.0,389.0,Completed,Paid
ORD-5848,CUST-1069,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-07-24,1,1799.0,1799.0,Completed,Paid
ORD-5849,CUST-1075,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-07-25,1,1099.0,1099.0,Returned,Refunded
ORD-5850,CUST-1088,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-07-25,1,149.0,149.0,Completed,Paid
ORD-5851,CUST-1057,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-07-25,1,499.0,499.0,Completed,Paid
ORD-5852,CUST-1061,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-25,1,799.0,799.0,Completed,Paid
ORD-5853,CUST-1051,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-25,1,379.0,379.0,Completed,Paid
ORD-5854,CUST-1039,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-07-25,2,79.0,158.0,Completed,Paid
ORD-5855,CUST-1094,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-07-25,1,129.0,129.0,Completed,Paid
ORD-5856,CUST-1071,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-25,1,379.0,379.0,Returned,Refunded
ORD-5857,CUST-1069,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-25,2,379.0,758.0,Completed,Paid
ORD-5858,CUST-1096,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-25,2,45.0,90.0,Completed,Paid
ORD-5859,CUST-1053,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-07-25,2,129.0,258.0,Completed,Paid
ORD-5860,CUST-1024,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-07-25,1,1349.0,1349.0,Completed,Paid
ORD-5861,CUST-1015,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-25,1,799.0,799.0,Completed,Paid
ORD-5862,CUST-1007,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-07-25,2,39.0,78.0,Completed,Paid
ORD-5863,CUST-1060,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-07-25,1,129.0,129.0,Completed,Paid
ORD-5864,CUST-1009,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-07-25,1,299.0,299.0,Completed,Paid
ORD-5865,CUST-1043,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-07-26,1,69.0,69.0,Completed,Paid
ORD-5866,CUST-1013,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-07-26,1,149.0,149.0,Completed,Paid
ORD-5867,CUST-1041,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-07-26,1,899.0,899.0,Completed,Paid
ORD-5868,CUST-1040,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-07-26,1,99.0,99.0,Completed,Paid
ORD-5869,CUST-1047,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-07-26,2,389.0,778.0,Completed,Paid
ORD-5870,CUST-1041,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-07-26,1,1349.0,1349.0,Completed,Paid
ORD-5871,CUST-1083,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-07-26,1,249.0,249.0,Completed,Paid
ORD-5872,CUST-1087,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-26,1,45.0,45.0,Completed,Paid
ORD-5873,CUST-1058,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-07-26,1,69.0,69.0,Completed,Paid
ORD-5874,CUST-1014,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-26,1,799.0,799.0,Returned,Refunded
ORD-5875,CUST-1018,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-26,1,379.0,379.0,Completed,Paid
ORD-5876,CUST-1081,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-07-26,1,1399.0,1399.0,Completed,Paid
ORD-5877,CUST-1065,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-07-26,1,129.0,129.0,Completed,Paid
ORD-5878,CUST-1052,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-07-26,1,39.0,39.0,Completed,Paid
ORD-5879,CUST-1034,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-27,2,379.0,758.0,Completed,Paid
ORD-5880,CUST-1084,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-07-27,1,39.0,39.0,Completed,Paid
ORD-5881,CUST-1099,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-07-27,1,69.0,69.0,Completed,Paid
ORD-5882,CUST-1060,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-07-27,1,549.0,549.0,Completed,Paid
ORD-5883,CUST-1065,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-07-27,1,1799.0,1799.0,Completed,Paid
ORD-5884,CUST-1079,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-07-27,1,79.0,79.0,Completed,Paid
ORD-5885,CUST-1058,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-27,1,799.0,799.0,Completed,Paid
ORD-5886,CUST-1085,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-07-27,1,1199.0,1199.0,Completed,Paid
ORD-5887,CUST-1046,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-07-27,1,1099.0,1099.0,Completed,Paid
ORD-5888,CUST-1009,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-07-27,1,299.0,299.0,Returned,Refunded
ORD-5889,CUST-1047,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-07-27,1,499.0,499.0,Completed,Paid
ORD-5890,CUST-1006,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-07-27,3,1099.0,3297.0,Completed,Paid
ORD-5891,CUST-1091,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-07-27,1,549.0,549.0,Completed,Paid
ORD-5892,CUST-1095,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-07-27,1,299.0,299.0,Completed,Paid
ORD-5893,CUST-1049,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-07-27,1,129.0,129.0,Completed,Paid
ORD-5894,CUST-1067,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-07-28,1,299.0,299.0,Completed,Paid
ORD-5895,CUST-1067,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-07-28,1,499.0,499.0,Completed,Paid
ORD-5896,CUST-1063,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-07-28,2,899.0,1798.0,Cancelled,Refunded
ORD-5897,CUST-1018,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-07-28,1,179.0,179.0,Returned,Refunded
ORD-5898,CUST-1020,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-28,1,799.0,799.0,Completed,Paid
ORD-5899,CUST-1016,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-07-28,1,79.0,79.0,Completed,Paid
ORD-5900,CUST-1093,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-07-28,1,849.0,849.0,Completed,Paid
ORD-5901,CUST-1027,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-07-28,1,69.0,69.0,Completed,Paid
ORD-5902,CUST-1003,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-07-28,1,1349.0,1349.0,Completed,Paid
ORD-5903,CUST-1021,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-07-28,1,1199.0,1199.0,Cancelled,Refunded
ORD-5904,CUST-1074,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-07-28,1,1199.0,1199.0,Completed,Paid
ORD-5905,CUST-1067,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-07-29,1,499.0,499.0,Completed,Paid
ORD-5906,CUST-1003,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-29,1,45.0,45.0,Completed,Paid
ORD-5907,CUST-1011,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-07-29,1,449.0,449.0,Completed,Paid
ORD-5908,CUST-1062,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-29,1,799.0,799.0,Completed,Paid
ORD-5909,CUST-1019,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-07-29,2,69.0,138.0,Completed,Paid
ORD-5910,CUST-1085,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-07-29,1,549.0,549.0,Completed,Paid
ORD-5911,CUST-1044,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-07-29,1,179.0,179.0,Returned,Refunded
ORD-5912,CUST-1014,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-07-29,1,1799.0,1799.0,Completed,Paid
ORD-5913,CUST-1065,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-07-29,1,79.0,79.0,Completed,Paid
ORD-5914,CUST-1013,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-29,1,799.0,799.0,Completed,Paid
ORD-5915,CUST-1005,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-29,1,379.0,379.0,Completed,Paid
ORD-5916,CUST-1062,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-07-29,1,79.0,79.0,Completed,Paid
ORD-5917,CUST-1100,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-07-30,1,79.0,79.0,Completed,Paid
ORD-5918,CUST-1048,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-07-30,1,1099.0,1099.0,Completed,Paid
ORD-5919,CUST-1062,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-07-30,1,39.0,39.0,Completed,Paid
ORD-5920,CUST-1095,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-07-30,2,39.0,78.0,Completed,Paid
ORD-5921,CUST-1055,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-07-30,1,1199.0,1199.0,Completed,Paid
ORD-5922,CUST-1011,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-07-30,1,149.0,149.0,Completed,Paid
ORD-5923,CUST-1033,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-07-30,1,449.0,449.0,Completed,Paid
ORD-5924,CUST-1001,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-07-30,1,69.0,69.0,Completed,Paid
ORD-5925,CUST-1049,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-07-30,1,129.0,129.0,Completed,Paid
ORD-5926,CUST-1053,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-07-30,1,69.0,69.0,Completed,Paid
ORD-5927,CUST-1075,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-07-30,1,299.0,299.0,Completed,Paid
ORD-5928,CUST-1047,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-07-31,1,59.0,59.0,Completed,Paid
ORD-5929,CUST-1097,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-07-31,1,449.0,449.0,Completed,Paid
ORD-5930,CUST-1062,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-31,1,799.0,799.0,Completed,Paid
ORD-5931,CUST-1033,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-07-31,1,149.0,149.0,Completed,Paid
ORD-5932,CUST-1051,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-31,1,45.0,45.0,Completed,Paid
ORD-5933,CUST-1016,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-07-31,1,45.0,45.0,Completed,Paid
ORD-5934,CUST-1021,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-07-31,1,849.0,849.0,Completed,Paid
ORD-5935,CUST-1044,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-07-31,1,379.0,379.0,Completed,Paid
ORD-5936,CUST-1007,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-07-31,1,799.0,799.0,Completed,Paid
ORD-5937,CUST-1012,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-07-31,1,1199.0,1199.0,Completed,Paid
ORD-5938,CUST-1012,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-07-31,1,1399.0,1399.0,Completed,Paid
ORD-5939,CUST-1078,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-07-31,1,1099.0,1099.0,Completed,Paid
ORD-5940,CUST-1052,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-07-31,1,59.0,59.0,Completed,Paid
ORD-5941,CUST-1077,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-07-31,2,1099.0,2198.0,Completed,Paid
ORD-5942,CUST-1082,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-07-31,1,899.0,899.0,Completed,Paid
ORD-5943,CUST-1067,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-01,1,149.0,149.0,Completed,Paid
ORD-5944,CUST-1066,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-08-01,1,549.0,549.0,Completed,Paid
ORD-5945,CUST-1087,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-01,1,1099.0,1099.0,Completed,Paid
ORD-5946,CUST-1021,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-01,3,1399.0,4197.0,Completed,Paid
ORD-5947,CUST-1046,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-01,1,79.0,79.0,Completed,Paid
ORD-5948,CUST-1067,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-01,1,1799.0,1799.0,Returned,Refunded
ORD-5949,CUST-1093,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-08-01,2,379.0,758.0,Completed,Paid
ORD-5950,CUST-1036,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-08-01,1,1349.0,1349.0,Completed,Paid
ORD-5951,CUST-1052,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-01,1,69.0,69.0,Completed,Paid
ORD-5952,CUST-1065,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-08-01,1,849.0,849.0,Completed,Paid
ORD-5953,CUST-1044,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-08-01,1,849.0,849.0,Completed,Paid
ORD-5954,CUST-1069,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-01,1,69.0,69.0,Completed,Paid
ORD-5955,CUST-1049,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-01,1,69.0,69.0,Completed,Paid
ORD-5956,CUST-1044,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-01,1,39.0,39.0,Completed,Paid
ORD-5957,CUST-1076,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-01,1,1799.0,1799.0,Completed,Paid
ORD-5958,CUST-1049,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-01,1,129.0,129.0,Completed,Paid
ORD-5959,CUST-1030,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-08-02,1,389.0,389.0,Completed,Paid
ORD-5960,CUST-1069,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-02,1,1799.0,1799.0,Completed,Paid
ORD-5961,CUST-1037,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-02,1,1399.0,1399.0,Completed,Paid
ORD-5962,CUST-1044,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-02,1,1399.0,1399.0,Completed,Paid
ORD-5963,CUST-1041,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-02,1,69.0,69.0,Completed,Paid
ORD-5964,CUST-1024,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-02,1,45.0,45.0,Completed,Paid
ORD-5965,CUST-1064,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-02,1,45.0,45.0,Completed,Paid
ORD-5966,CUST-1034,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-08-02,1,449.0,449.0,Completed,Paid
ORD-5967,CUST-1080,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-02,1,69.0,69.0,Completed,Paid
ORD-5968,CUST-1011,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-02,2,79.0,158.0,Completed,Paid
ORD-5969,CUST-1001,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-02,2,39.0,78.0,Completed,Paid
ORD-5970,CUST-1062,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-02,1,69.0,69.0,Completed,Paid
ORD-5971,CUST-1074,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-02,1,299.0,299.0,Completed,Paid
ORD-5972,CUST-1066,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-02,1,299.0,299.0,Completed,Paid
ORD-5973,CUST-1017,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-02,1,1099.0,1099.0,Completed,Paid
ORD-5974,CUST-1070,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-02,1,1099.0,1099.0,Completed,Paid
ORD-5975,CUST-1100,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-08-03,1,799.0,799.0,Completed,Paid
ORD-5976,CUST-1067,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-03,1,179.0,179.0,Cancelled,Refunded
ORD-5977,CUST-1087,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-08-03,1,449.0,449.0,Completed,Paid
ORD-5978,CUST-1047,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-03,2,59.0,118.0,Completed,Paid
ORD-5979,CUST-1034,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-08-03,1,1349.0,1349.0,Completed,Paid
ORD-5980,CUST-1044,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-03,1,69.0,69.0,Completed,Paid
ORD-5981,CUST-1054,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-03,1,99.0,99.0,Completed,Paid
ORD-5982,CUST-1052,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-03,1,299.0,299.0,Completed,Paid
ORD-5983,CUST-1074,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-03,1,79.0,79.0,Completed,Paid
ORD-5984,CUST-1035,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-08-03,1,1349.0,1349.0,Completed,Paid
ORD-5985,CUST-1026,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-08-03,1,1199.0,1199.0,Completed,Paid
ORD-5986,CUST-1061,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-03,1,1799.0,1799.0,Completed,Paid
ORD-5987,CUST-1081,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-08-03,1,549.0,549.0,Completed,Paid
ORD-5988,CUST-1063,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-03,1,149.0,149.0,Completed,Paid
ORD-5989,CUST-1007,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-03,1,499.0,499.0,Completed,Paid
ORD-5990,CUST-1028,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-03,1,299.0,299.0,Completed,Paid
ORD-5991,CUST-1096,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-08-04,1,389.0,389.0,Completed,Paid
ORD-5992,CUST-1072,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-04,1,299.0,299.0,Completed,Paid
ORD-5993,CUST-1045,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-04,3,79.0,237.0,Completed,Paid
ORD-5994,CUST-1074,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-04,1,129.0,129.0,Completed,Paid
ORD-5995,CUST-1100,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-04,1,149.0,149.0,Completed,Paid
ORD-5996,CUST-1063,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-04,1,39.0,39.0,Completed,Paid
ORD-5997,CUST-1049,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-04,1,59.0,59.0,Completed,Paid
ORD-5998,CUST-1019,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-08-04,1,799.0,799.0,Completed,Paid
ORD-5999,CUST-1054,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-04,1,129.0,129.0,Completed,Paid
ORD-6000,CUST-1010,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-04,1,1399.0,1399.0,Completed,Paid
ORD-6001,CUST-1041,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-04,1,129.0,129.0,Completed,Paid
ORD-6002,CUST-1083,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-04,1,499.0,499.0,Completed,Paid
ORD-6003,CUST-1047,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-04,1,45.0,45.0,Completed,Paid
ORD-6004,CUST-1053,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-08-04,1,799.0,799.0,Cancelled,Refunded
ORD-6005,CUST-1031,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-05,1,79.0,79.0,Completed,Paid
ORD-6006,CUST-1096,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-05,1,1399.0,1399.0,Completed,Paid
ORD-6007,CUST-1013,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-05,2,1399.0,2798.0,Completed,Paid
ORD-6008,CUST-1007,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-05,1,1799.0,1799.0,Completed,Paid
ORD-6009,CUST-1011,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-08-05,1,849.0,849.0,Completed,Paid
ORD-6010,CUST-1084,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-05,1,499.0,499.0,Completed,Paid
ORD-6011,CUST-1037,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-05,1,179.0,179.0,Completed,Paid
ORD-6012,CUST-1022,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-05,1,1799.0,1799.0,Completed,Paid
ORD-6013,CUST-1042,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-08-05,1,899.0,899.0,Completed,Paid
ORD-6014,CUST-1035,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-08-05,1,379.0,379.0,Completed,Paid
ORD-6015,CUST-1090,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-08-05,1,379.0,379.0,Completed,Paid
ORD-6016,CUST-1081,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-05,1,45.0,45.0,Completed,Paid
ORD-6017,CUST-1068,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-05,1,129.0,129.0,Completed,Paid
ORD-6018,CUST-1045,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-08-05,1,899.0,899.0,Completed,Paid
ORD-6019,CUST-1057,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-05,1,149.0,149.0,Completed,Paid
ORD-6020,CUST-1039,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-05,1,1799.0,1799.0,Completed,Paid
ORD-6021,CUST-1045,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-06,1,149.0,149.0,Cancelled,Refunded
ORD-6022,CUST-1063,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-06,1,39.0,39.0,Cancelled,Refunded
ORD-6023,CUST-1056,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-06,1,149.0,149.0,Completed,Paid
ORD-6024,CUST-1071,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-06,1,69.0,69.0,Completed,Paid
ORD-6025,CUST-1056,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-06,1,499.0,499.0,Completed,Paid
ORD-6026,CUST-1083,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-06,2,499.0,998.0,Completed,Paid
ORD-6027,CUST-1011,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-08-06,1,249.0,249.0,Completed,Paid
ORD-6028,CUST-1079,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-06,1,99.0,99.0,Completed,Paid
ORD-6029,CUST-1096,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-08-06,1,379.0,379.0,Completed,Paid
ORD-6030,CUST-1009,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-08-06,1,799.0,799.0,Completed,Paid
ORD-6031,CUST-1059,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-06,1,59.0,59.0,Completed,Paid
ORD-6032,CUST-1063,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-08-06,1,449.0,449.0,Completed,Paid
ORD-6033,CUST-1003,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-08-07,3,799.0,2397.0,Completed,Paid
ORD-6034,CUST-1017,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-07,1,99.0,99.0,Cancelled,Refunded
ORD-6035,CUST-1012,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-08-07,1,1199.0,1199.0,Completed,Paid
ORD-6036,CUST-1054,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-07,1,149.0,149.0,Completed,Paid
ORD-6037,CUST-1048,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-07,1,179.0,179.0,Cancelled,Refunded
